Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Product_Count,Total_Financial_Value,Customer_Value,Recency_Years,Frequency,Monetary,Tenure,Debt_Income_Ratio,Credit_Utilization,Predicted_Customer_Value,Predicted_Value_Segment
IND78049,Roy Martinez,34,7992,2005-04-05,Joshua Bennett,Asian,Accounting Assistant IV,Low,Jade,43063.1,1482.03,2,1445.62,161403.68,168183.13,87059.5,117451.18,9519.43,169312.02,2,1,3,2,12,7,714410.97,757474.07,21.153424657534245,7,43063.1,21.0,3.747986838224879,481.8733333333333,806436.085829415,Low Value
IND72258,Chris Patterson,82,18425,,Joshua Little,European,General Manager,Low,Silver,250193.09,72352.0,2,2762.56,1603655.33,2059977.75,1310894.93,252191.22,53113.17,2592637.48,3,5,3,2,13,7,7944821.880000001,8195014.970000001,15.305479452054794,7,250193.09,15.0,6.409645127908497,920.8533333333334,7615146.696202736,VIP
IND76365,Arthur Bishop,19,15618,,Joshua Little,Asian,Analog Circuit Design manager,Mid,Gold,269309.5,24395.0,1,500.69,883088.05,610078.86,221846.86,598986.52,44320.12,721317.91,0,4,3,2,14,7,3104033.3200000003,3373342.8200000003,15.305479452054794,7,269309.5,15.0,3.279070255337241,250.345,2904251.6137505877,High Value
IND76509,Aaron Russell,85,11754,,Chris Armstrong,European,Budget/Accounting Analyst IV,Mid,Platinum,418553.28,23188.0,3,1400.0,136859.52,374674.98,347912.48,337207.48,30455.94,1078029.57,1,3,3,1,15,7,2328327.97,2746881.25,15.305479452054794,7,418553.28,15.0,0.3269815327178114,350.0,2692862.487644363,High Value
IND33221,Bobby Martin,46,14120,,James Castillo,Asian,Media Manager III,Low,Jade,184005.91,38858.04,2,787.25,744839.22,964879.4,343431.65,317756.05,13624.99,1399986.08,3,2,3,1,16,7,3823375.4299999997,4007381.34,15.305479452054794,7,184005.91,15.0,4.047887223365687,262.4166666666667,4154782.018275561,VIP
IND45691,Patrick Bowman,42,42829,2017-08-11,Victor Ramos,Asian,Staff Accountant II,Mid,Platinum,53646.28,23169.51,1,1274.49,541134.32,48977.7,58341.09,10674.26,11687.18,705451.42,2,2,4,2,17,7,1399435.48,1453081.76,8.794520547945206,7,53646.28,9.0,10.086892010182062,637.245,1507560.8973341992,Low Value
IND48905,Lawrence Lopez,28,41736,,Mark Montgomery,African,Biostatistician IV,High,Jade,291120.64,23503.92,2,1917.95,234804.66,448853.2,495487.3,70825.54,35766.1,1080066.79,1,2,4,1,18,7,2389307.5100000002,2680428.1500000004,15.305479452054794,7,291120.64,15.0,0.8065517218163514,639.3166666666667,2674144.3295714688,High Value
IND64966,Julia Crawford,60,36583,2011-02-12,Benjamin Kim,Asian,Help Desk Operator,Mid,Jade,335306.3,42497.0,1,476.88,834959.29,895456.59,443620.7,359004.16,16345.75,974238.08,1,2,1,1,19,7,3566121.57,3901427.8699999996,15.293150684931506,7,335306.3,15.0,2.4901315599153375,238.44,3814870.4660391747,High Value
IND21667,Elizabeth Mendoza,62,31254,,Jason Duncan,European,Internal Auditor,Mid,Silver,384161.97,55375.32,1,715.68,652417.08,157233.09,232704.97,46603.89,6863.22,531618.36,2,4,2,2,20,7,1682815.93,2066977.9,15.305479452054794,7,384161.97,15.0,1.6982820598247665,357.84,1907661.8036450655,Medium Value
IND65854,George Bailey,46,30995,,Dennis Morris,European,Geologist IV,Mid,Gold,73202.02,23433.76,2,3548.51,870770.26,355418.82,171028.6,92355.45,19705.45,605994.98,0,2,3,2,21,7,2138707.3200000003,2211909.3400000003,15.305479452054794,7,73202.02,15.0,11.895277817773092,1182.8366666666668,2252977.004144783,Medium Value
IND53772,Ann Hill,17,12743,2008-09-09,Keith Griffin,European,Account Representative I,High,Jade,249497.48,59905.01,1,6824.52,991335.4,195027.48,66309.34,109410.42,30405.96,329428.16,3,4,4,1,22,7,1781821.77,2031319.25,17.720547945205478,7,249497.48,18.0,3.973312382504294,3412.26,1955714.7789499352,Medium Value
IND51069,Joseph West,41,24297,,Joshua Ryan,European,Recruiter,Low,Silver,152813.06,11142.75,1,4128.7,152412.5,542700.3,304804.28,364055.25,25102.33,717216.24,0,3,1,2,1,7,2117433.6500000004,2270246.7100000004,15.305479452054794,7,152813.06,15.0,0.9973722313247878,2064.35,2311079.689964367,Medium Value
IND83107,George Murray,20,29792,,Frank Brown,American,Product Engineer,Low,Jade,155016.47,58870.01,1,5151.08,1133879.46,234545.72,220748.91,61257.82,19782.39,1103015.97,1,3,1,1,2,7,2832100.28,2987116.75,15.305479452054794,7,155016.47,15.0,7.31452693686718,2575.54,3000824.230381755,High Value
IND19058,Aaron Gray,76,31073,2002-10-05,Shawn Wallace,Asian,Research Assistant IV,Low,Jade,180510.67,26862.21,1,2830.87,73509.16,98532.89,65102.09,60967.23,11551.09,160281.58,3,2,1,1,3,7,496806.25,677316.92,23.654794520547945,7,180510.67,24.0,0.40722663526408015,1415.435,702780.3977127834,Low Value
IND65820,Peter Jones,25,36282,,Joshua Ryan,Asian,Assistant Media Planner,High,Silver,209173.89,41508.92,1,4262.54,557126.68,185439.75,111903.3,199507.59,30238.88,180722.27,2,3,2,1,4,7,1306447.3900000001,1515621.2800000003,15.305479452054794,7,209173.89,15.0,2.663449135792542,2131.27,1467035.5706294763,Low Value
IND71996,Cynthia Jacobs,17,23320,2017-05-01,Jeremy Vasquez,European,Dental Hygienist,Mid,Silver,258753.8,54229.88,2,3595.08,725874.43,180850.89,164703.49,159826.97,25770.76,636208.28,2,3,2,1,8,7,1947464.7000000002,2206218.5,9.073972602739726,7,258753.8,9.0,2.8052597671618074,1198.36,2142322.779538977,Medium Value
IND45882,Fred Castillo,39,8127,,Joe Price,European,Account Representative I,High,Jade,96488.25,14451.86,1,190.43,691066.84,941649.2,154876.51,362411.04,27180.17,233634.14,1,1,3,1,9,7,2425269.76,2521758.01,15.305479452054794,7,96488.25,15.0,7.162112256028521,95.215,2722733.860916736,High Value
IND75924,Amy Sullivan,57,7222,,Bobby Burton,European,Administrative Officer,Mid,Gold,247170.24,52238.7,1,1579.5,710995.16,464391.25,421392.06,460521.33,30882.87,929161.04,2,4,3,1,10,7,3069582.41,3316752.6500000004,15.305479452054794,7,247170.24,15.0,2.8765286770418763,789.75,3170924.7821606146,High Value
IND81510,Harry Burns,58,38258,,Paul Holmes,European,VP Quality Control,High,Jade,296377.2,34470.9,1,10356.43,519449.49,3863355.5,1173677.62,1385917.65,62491.21,3307776.77,1,4,3,2,11,7,10347139.14,10643516.34,15.305479452054794,7,296377.2,15.0,1.7526575503866342,5178.215,8811993.021403477,VIP
IND12649,Timothy Kelly,77,20112,2016-05-11,Stephen Payne,European,Account Representative I,High,Gold,298198.79,49925.4,2,1969.78,721788.03,287081.2,315226.42,123838.95,8521.3,643405.39,3,3,3,2,12,7,2149786.6900000004,2447985.4800000004,10.046575342465754,7,298198.79,10.0,2.42048470255462,656.5933333333334,2402412.791223618,Medium Value
IND20255,Richard Young,83,20431,2011-07-10,Joshua Bennett,American,Biostatistician I,High,Jade,37980.75,15309.0,1,1648.22,195587.75,253960.01,213092.88,44136.5,21609.06,1008604.05,2,2,3,1,13,7,1752299.25,1790280.0,14.887671232876713,7,37980.75,15.0,5.149519176973151,824.11,1841826.8373819732,Medium Value
IND86039,Dorothy Ross,32,16485,2007-10-10,Benjamin Kim,European,Administrative Assistant III,Low,Gold,163857.92,11498.34,2,1437.03,148813.22,117381.13,57886.58,116287.71,3149.7,725362.56,2,1,3,1,14,7,1180379.24,1344237.16,18.638356164383563,7,163857.92,19.0,0.9081789383208433,479.01,1340314.3291235855,Low Value
IND98413,Julie Crawford,41,12894,,Patrick Graham,European,Software Test Engineer I,Mid,Gold,83457.08,27288.8,2,688.56,1047895.63,672909.67,509582.08,178223.07,14554.83,987653.2,0,2,3,2,15,7,3438107.2800000003,3521564.3600000003,15.305479452054794,7,83457.08,15.0,12.555951802389894,229.51999999999998,3563666.8429623516,High Value
IND16961,Ryan Hansen,76,13033,,Jesse Evans,European,Health Coach III,High,Jade,369740.37,47076.14,1,2451.86,701426.46,413197.82,270949.39,35900.79,738.54,2096510.95,1,5,4,2,1,7,3565800.09,3935540.46,15.305479452054794,7,369740.37,15.0,1.8970732433863162,1225.93,3943067.0796355237,VIP
IND39027,Brenda Wells,55,41804,,Victor Ramos,Asian,Developer II,Low,Jade,165463.53,11687.04,1,2456.06,123209.01,185375.78,147721.33,103607.68,6984.81,301361.36,3,2,4,2,2,7,879947.01,1045410.54,15.305479452054794,7,165463.53,15.0,0.7446249054102411,1228.03,1028921.1675924987,Low Value
IND43922,Russell Gilbert,85,6166,1999-07-03,Carl Nguyen,European,Assistant Professor,High,Silver,104251.12,8250.1,1,2816.58,505320.12,372344.36,79433.46,129973.0,57875.82,1471805.88,1,2,1,2,3,7,2625002.7399999998,2729253.86,26.915068493150685,7,104251.12,27.0,4.8470968264242495,1408.29,2820107.7396523627,High Value
IND29124,Christine Carr,55,23404,2000-10-01,Roy Rice,Australian,Staff Accountant I,High,Gold,279904.84,15820.92,1,6591.05,1208206.85,729409.64,496619.33,178782.96,24833.97,1100336.74,1,3,2,2,4,7,3754010.41,4033915.25,25.665753424657535,7,279904.84,26.0,4.316476033511841,3295.525,4146273.3139972184,VIP
IND46526,Patrick Sims,81,10315,,Bruce Porter,American,Software Test Engineer I,Mid,Silver,143436.72,15120.8,1,123.49,439803.33,15830.36,6052.78,13609.45,9383.73,317180.83,0,1,3,1,5,7,816981.28,960418.0,15.305479452054794,7,143436.72,15.0,3.0661623037510637,61.745,1027658.1223787689,Low Value
IND69834,Norma Murphy,54,17739,,Paul Larson,Asian,Account Representative IV,High,Jade,185424.35,29845.8,3,1964.81,401800.48,132468.29,184108.46,40009.91,29367.59,458559.07,0,2,4,1,6,7,1276159.6,1461583.9500000002,15.305479452054794,7,185424.35,15.0,2.1669123450488295,491.2025,1362298.6624496812,Low Value
IND52128,Howard Reed,68,12385,2001-06-12,Roy Rice,European,Office Assistant II,Low,Silver,78951.05,32630.07,1,3574.88,985390.73,244487.13,71033.42,79094.89,67565.77,2370468.68,3,4,1,1,7,7,3850670.69,3929621.7399999998,24.96986301369863,7,78951.05,25.0,12.480875797398546,1787.44,4068695.414036689,VIP
IND74305,Arthur Knight,51,40037,,Dennis Ruiz,Australian,Physical Therapy Assistant,High,Gold,273949.8,15299.84,1,3148.01,57776.86,663967.56,353541.17,524016.99,4461.32,103683.15,2,2,1,2,8,7,1722746.8900000001,1996696.6900000002,15.305479452054794,7,273949.8,15.0,0.21090232260683306,1574.005,2035764.0287034928,Medium Value
IND73272,Christina Marshall,74,38864,2000-08-11,Raymond Alexander,Asian,Geologist III,Low,Silver,424534.08,18303.68,2,2325.82,1143094.9,1446402.95,1004446.49,341511.81,31219.43,583708.53,0,5,1,2,9,7,4568687.789999999,4993221.869999999,25.805479452054794,7,424534.08,26.0,2.6925805518827794,775.2733333333334,4821605.505751024,VIP
IND49313,Christina Crawford,84,11176,,George Lewis,European,Operator,High,Jade,249651.29,4340.7,1,2409.37,102479.58,1090941.38,707091.64,245461.81,64103.51,1717814.95,3,2,2,1,10,7,3932233.5699999994,4181884.8599999994,15.305479452054794,7,249651.29,15.0,0.41048924486132293,1204.685,4247470.865375354,VIP
IND43853,Patrick Butler,36,22513,2013-03-09,Jason Duncan,Asian,Systems Administrator IV,Low,Silver,53241.04,18142.88,1,1248.83,320085.06,66334.72,48775.53,37557.16,11056.15,348186.0,3,1,2,1,11,7,850137.5,903378.54,13.221917808219178,7,53241.04,13.0,6.011885720381864,624.415,880838.9578931074,Low Value
IND68149,David Porter,53,5810,,Stephen Payne,Asian,Automation Specialist III,High,Jade,28267.3,4179.33,1,984.41,685686.84,775590.38,320352.55,236836.08,21839.58,748494.16,3,1,3,1,12,7,2792978.92,2821246.2199999997,15.305479452054794,7,28267.3,15.0,24.256387543644294,492.205,2710757.113185736,High Value
IND31637,Jeffrey Hernandez,18,33809,,Joshua Little,European,Human Resources Manager,Mid,Jade,82095.15,18783.52,3,1325.31,580082.91,447626.91,151074.08,84937.21,37783.3,371829.87,3,1,3,2,13,7,1692117.8000000003,1774212.9500000002,15.305479452054794,7,82095.15,15.0,7.065896634616849,331.3275,1920173.5099723346,Medium Value
IND26575,Aaron Russell,71,13435,,Joshua Bennett,European,Technical Writer,Mid,Platinum,91094.4,63260.8,1,3129.72,380404.64,24209.92,29492.09,9006.09,24181.08,1081277.12,0,3,3,1,14,7,1611831.7400000002,1702926.1400000001,15.305479452054794,7,91094.4,15.0,4.175892964957616,1564.86,1806062.8008470128,Medium Value
IND52133,Andrea GoPKRales,84,21930,,Nicholas Simmons,American,Engineer IV,Low,Jade,94094.4,13896.6,3,646.35,160491.71,197645.51,90447.94,205417.33,13140.59,320104.11,1,2,3,1,15,7,1001143.79,1095238.19,15.305479452054794,7,94094.4,15.0,1.705627586470752,161.5875,1055341.091994544,Low Value
IND70060,Henry Garrett,43,43190,2010-01-06,Paul Holmes,African,Systems Administrator III,Mid,Silver,262723.68,52633.68,3,8438.55,682130.4,410349.82,161828.1,125879.14,83921.89,1003712.46,1,4,3,2,16,7,2520455.4899999998,2783179.17,16.394520547945206,7,262723.68,16.0,2.596369705350864,2109.6375,2793133.514314694,High Value
IND54963,Frank Rivera,80,42471,,Adam Hernandez,European,Accountant III,Low,Gold,33978.99,2841.75,1,337.89,624624.33,345042.5,112458.3,123090.72,1116.83,59761.96,2,1,3,1,17,7,1268936.39,1302915.38,15.305479452054794,7,33978.99,15.0,18.382122243120143,168.945,1464023.541462764,Low Value
IND66192,Richard Richards,20,26213,,Dennis Ruiz,Asian,Web Developer III,Mid,Gold,80367.55,58648.81,1,2118.95,844227.09,476645.88,175318.02,357648.77,41563.09,213113.86,0,3,3,2,18,7,2167165.52,2247533.07,15.305479452054794,7,80367.55,15.0,10.504445955538577,1059.475,2288657.3633540994,Medium Value
IND63630,Evelyn Hamilton,56,8255,2017-11-04,Ernest Rivera,American,Research Assistant IV,High,Jade,88949.59,32072.41,1,2317.42,430668.44,585929.25,184010.84,282214.52,13363.91,1320578.63,1,1,4,2,19,7,2848837.9999999995,2937787.5899999994,8.561643835616438,7,88949.59,9.0,4.841659172805937,1158.71,2942709.974325115,High Value
IND16203,Patrick Payne,60,21075,,Jerry Green,European,Accounting Assistant IV,Low,Gold,45377.59,18205.76,1,262.64,346595.02,181819.97,203210.56,34011.03,9638.81,464152.12,3,1,4,1,20,7,1257633.27,1303010.86,15.305479452054794,7,45377.59,15.0,7.637853445865111,131.32,1262607.9732491248,Low Value
IND34130,Arthur Arnold,37,5484,,Joshua Little,Asian,Recruiting Manager,High,Gold,146653.89,28897.48,2,3903.15,1242776.34,355410.54,58117.45,112479.61,19452.97,1553903.49,2,2,1,1,21,7,3371037.88,3517691.77,15.305479452054794,7,146653.89,15.0,8.47415548162083,1301.05,3665667.7992534055,High Value
IND85584,Karen White,68,24313,2015-09-04,Joe Hanson,American,Nuclear Power Engineer,High,Silver,108466.0,18478.56,3,4012.42,368031.84,442832.36,205968.54,349116.68,23605.97,238047.72,2,2,2,1,22,7,1646081.6700000002,1754547.6700000002,10.73150684931507,7,108466.0,11.0,3.3930305069744717,1003.105,1716090.6382029112,Medium Value
IND69189,Kenneth Schmidt,34,16423,,Shawn Cook,Australian,Quality Control Specialist,High,Gold,111485.05,45239.43,1,2997.39,77814.06,66858.13,51872.69,62765.95,18558.93,338631.18,3,2,3,2,1,7,661740.3700000001,773225.4200000002,15.305479452054794,7,111485.05,15.0,0.6979712708450967,1498.695,732274.5356229955,Low Value
IND92553,Daniel Thompson,53,12,,Victor Martinez,Asian,Junior Executive,Mid,Jade,345212.92,19638.61,1,11693.58,1787302.32,2695701.4,646968.34,1368697.46,37933.04,2459833.67,1,3,4,1,2,7,9016074.84,9361287.76,15.305479452054794,7,345212.92,15.0,5.177376161424777,5846.79,9106401.285949282,VIP
IND72590,Louis Brooks,18,25822,,Mark Montgomery,Australian,Social Worker,High,Gold,148807.93,22553.08,3,6165.11,267423.41,210336.23,46101.09,99924.11,46611.26,1599475.79,0,2,1,1,3,7,2292424.97,2441232.9000000004,15.305479452054794,7,148807.93,15.0,1.7970924863178572,1541.2775,2450561.7540509673,Medium Value
IND64087,Teresa Campbell,55,15953,,Shawn Cook,American,Teacher,Low,Gold,156243.6,27127.75,1,7995.78,1517154.5,1246515.55,820356.39,230339.03,7300.62,1198755.38,3,4,1,1,4,7,5047549.220000001,5203792.82,15.305479452054794,7,156243.6,15.0,9.710124381898638,3997.89,5077166.181252146,VIP
IND48810,Ernest Butler,17,24487,2014-02-10,Adam Hernandez,African,Design Engineer,High,Silver,104864.61,20844.88,1,599.05,574790.58,392429.76,109008.27,163979.58,18180.14,624287.36,1,1,1,2,8,7,1903520.5699999998,2008385.18,12.295890410958904,7,104864.61,12.0,5.481211428608482,299.525,2094261.3803404265,Medium Value
IND80350,Terry Diaz,81,37710,,Todd Roberts,Asian,Analog Circuit Design manager,Mid,Jade,82714.71,7845.3,1,3829.7,160324.63,581438.61,103696.06,287978.76,16438.84,663062.97,1,1,2,1,9,7,1820785.17,1903499.88,15.305479452054794,7,82714.71,15.0,1.9382609422079553,1914.85,2012581.2434775028,Medium Value
IND88721,Antonio Reed,19,41494,,Victor Ramos,Australian,Human Resources Manager,High,Gold,215132.18,53135.67,1,2355.22,1167192.46,221946.1,183981.64,125341.14,59040.25,112663.21,1,4,2,1,10,7,1923300.47,2138432.65,15.305479452054794,7,215132.18,15.0,5.425441394023925,1177.61,2039676.8695364168,Medium Value
IND98982,Ronald Phillips,21,27184,2019-03-10,Patrick Graham,Asian,Junior Executive,High,Gold,96507.57,40549.12,1,1005.66,534302.56,343279.52,199726.26,530522.89,4118.4,123400.64,0,2,3,1,11,7,1775899.39,1872406.96,7.2164383561643834,7,96507.57,7.0,5.536322421936208,502.83,1790226.5030903462,Medium Value
IND65931,Randy Barnes,28,377,,Carl Nguyen,African,Account Representative I,Mid,Gold,73244.43,24085.8,1,212.0,572480.11,1337340.9,327692.8,535644.88,7864.53,220103.64,3,2,3,2,12,7,3025212.6599999997,3098457.09,15.305479452054794,7,73244.43,15.0,7.815915750648198,106.0,3241727.248193121,High Value
IND35242,Clarence Matthews,63,5395,,Raymond Alexander,African,Teacher,High,Silver,174094.66,23217.14,1,4948.11,1014281.04,2263283.54,1171209.66,283939.21,61321.69,1027001.98,2,2,3,2,13,7,5844254.26,6018348.92,15.305479452054794,7,174094.66,15.0,5.825998419489607,2474.055,6050023.706364409,VIP
IND52234,Anthony Sims,48,29515,2018-09-03,Joe Price,American,Social Worker,High,Platinum,25752.16,19591.2,1,1050.0,160025.32,73467.27,32535.5,60830.9,21019.6,534722.44,0,1,3,2,14,7,902192.23,927944.39,7.7315068493150685,7,25752.16,8.0,6.213812984503649,525.0,966297.2071525549,Low Value
IND46113,James Cole,25,10403,2012-03-08,Jesse Evans,European,Biostatistician III,Mid,Jade,391452.51,38522.84,1,7426.32,1768136.2,1972356.39,1116139.66,326126.84,94730.56,2198522.39,3,4,3,2,15,7,7514534.88,7905987.39,14.224657534246575,7,391452.51,14.0,4.51684850137121,3713.16,7825227.12490332,VIP
IND33767,Jesse Porter,34,2872,,Jesse Evans,American,VP Product Management,Mid,Gold,84116.11,14898.87,3,2470.82,75179.01,721069.21,215157.75,249117.78,27835.61,739920.72,3,1,3,1,1,7,2043178.95,2127295.06,15.305479452054794,7,84116.11,15.0,0.8937421887176105,617.705,2122907.9849643586,Medium Value
IND26283,Maria Phillips,83,22191,,Keith Griffin,American,Associate Professor,Mid,Gold,65659.83,40530.56,1,875.84,600506.37,1526188.75,1013184.13,164289.73,34518.0,1402846.64,0,2,3,1,2,7,4782064.18,4847724.01,15.305479452054794,7,65659.83,15.0,9.145579944694576,437.92,4886335.076511812,VIP
IND67517,Martin Snyder,28,3874,,Bruce Butler,Asian,Director of Sales,Low,Silver,74280.15,28989.03,1,2928.39,50051.62,123393.78,161361.1,73656.6,23082.64,275544.03,0,2,4,1,3,7,736078.8,810358.9500000001,15.305479452054794,7,74280.15,15.0,0.6738132083307812,1464.195,799165.2907508683,Low Value
IND56906,Gary Rivera,49,23933,,Bobby Burton,European,Administrative Assistant III,High,Jade,43305.87,17371.53,1,2620.13,263693.78,573777.99,222932.85,125427.14,22260.26,270197.25,0,1,4,2,4,7,1495660.8,1538966.6700000002,15.305479452054794,7,43305.87,15.0,6.088959557686806,1310.065,1642347.4198504002,Medium Value
IND28225,Robert Dean,21,33191,2009-03-07,Patrick Graham,Asian,VP Marketing,Mid,Silver,264000.64,28646.4,2,3460.61,1428395.53,0.0,0.0,0.0,37996.19,0.0,2,2,1,1,5,3,1495038.12,1759038.7600000002,17.23013698630137,3,264000.64,17.0,5.4105555177611775,1153.5366666666666,1903267.2943094955,Medium Value
IND71712,Joan Day,34,32933,,James Castillo,European,Accountant III,Mid,Jade,83258.97,17045.34,1,228.82,524549.75,149999.47,96710.18,101664.11,16219.01,74362.91,1,1,2,2,6,7,980550.77,1063809.74,15.305479452054794,7,83258.97,15.0,6.300143394238551,114.41,1109073.5327612793,Low Value
IND41594,Jeremy Hamilton,44,24345,,Paul Holmes,European,Administrative Assistant III,High,Silver,175867.55,22703.14,1,3466.69,305921.92,505169.75,354590.3,98362.38,22269.67,106907.18,2,1,3,2,7,7,1415924.34,1591791.8900000001,15.305479452054794,7,175867.55,15.0,1.7394919102932276,1733.345,1632293.7828758967,Medium Value
IND87812,Charles Long,63,32116,,Douglas Tucker,Asian,Software Test Engineer I,Mid,Jade,40137.56,22634.5,1,411.81,173313.54,798969.59,418507.88,143760.17,14716.3,459472.96,2,1,4,2,8,7,2031374.9400000002,2071512.5000000002,15.305479452054794,7,40137.56,15.0,4.31788135897252,205.905,2034152.347935553,Medium Value
IND97969,Jennifer Fisher,84,27544,2012-05-07,Joe Hanson,European,Food Chemist,High,Silver,463124.74,7630.77,1,643.8,560115.57,965827.89,260773.53,874267.41,81159.69,1882715.67,3,4,1,1,9,7,4632490.53,5095615.2700000005,14.06027397260274,7,463124.74,14.0,1.209424399516209,321.9,4923384.633316548,VIP
IND96593,William Berry,31,4017,,Anthony Simpson,European,Recruiter,High,Jade,88949.54,27995.1,2,4221.28,346791.76,1620734.08,719200.75,361322.4,8257.2,1128023.68,1,1,1,1,10,7,4212324.97,4301274.51,15.305479452054794,7,88949.54,15.0,3.898703256888604,1407.0933333333332,4220422.301564385,VIP
IND73558,Kathleen Smith,70,42660,,Patrick Graham,Asian,Cost Accountant,High,Silver,157704.75,24987.6,1,3820.5,302979.15,125832.49,93954.92,76036.38,15133.5,750982.05,0,4,1,1,11,7,1389906.0899999999,1547610.8399999999,15.305479452054794,7,157704.75,15.0,1.9211674273132084,1910.25,1483432.2276317158,Low Value
IND43779,Jack Meyer,32,19833,2008-09-08,Joshua Little,European,Physical Therapy Assistant,Mid,Jade,432677.4,60611.94,1,6432.44,547731.64,288457.58,94835.37,79108.5,15452.67,2979852.7,0,4,2,2,12,7,4066050.4000000004,4498727.800000001,17.723287671232878,7,432677.4,18.0,1.2659093682513387,3216.22,4188550.8053082256,VIP
IND96346,Philip Williamson,55,33992,,Mark Montgomery,Asian,Environmental Specialist,Low,Silver,93157.5,39555.54,2,2345.0,86419.08,80956.11,82283.26,61526.64,7154.24,404995.65,2,2,2,1,13,7,762890.5199999999,856048.0199999999,15.305479452054794,7,93157.5,15.0,0.9276564135317765,781.6666666666666,841059.0968825525,Low Value
IND87222,Jonathan Morris,81,43342,2019-04-01,Frank Brown,African,Associate Professor,High,Gold,21193.44,20000.0,1,957.66,376712.38,76925.99,68184.4,21923.91,621.28,550777.7,1,1,3,1,14,7,1115145.66,1136339.0999999999,7.156164383561644,7,21193.44,7.0,17.774113399551958,478.83,1195377.8175616476,Low Value
IND78803,Doris Rose,46,19738,,Todd Roberts,American,Health Coach III,Low,Gold,98188.95,25787.58,1,3809.26,295355.3,524154.78,407675.94,130297.47,694.21,768445.18,3,1,3,2,15,7,2152410.46,2250599.41,15.305479452054794,7,98188.95,15.0,3.0079992911698192,1904.63,2196662.0153869013,Medium Value
IND31057,Jane Freeman,84,31136,,Paul Larson,European,Clinical Specialist,High,Jade,146247.26,5915.58,2,821.63,746732.91,345229.21,178465.95,75306.78,60025.23,1467341.75,2,2,3,1,16,7,2879017.41,3025264.67,15.305479452054794,7,146247.26,15.0,5.105926798718836,273.87666666666667,3024259.1252076887,High Value
IND59891,Harold Oliver,42,9837,,Dennis Morris,European,GIS Technical Architect,Low,Jade,267723.99,31469.9,1,7280.66,470702.79,1932207.61,782986.09,436704.18,38257.62,853877.46,0,3,3,1,17,7,4546205.649999999,4813929.64,15.305479452054794,7,267723.99,15.0,1.758157839505382,3640.33,4794628.367090596,VIP
IND92500,Daniel Gomez,56,10656,,Shawn Long,Australian,Automation Specialist IV,Mid,Gold,168060.94,18416.95,1,11596.13,1813386.6,3363785.33,919434.66,1574475.78,56295.08,3269918.55,1,4,3,2,18,7,11015712.950000001,11183773.89,15.305479452054794,7,168060.94,15.0,10.789989690705701,5798.065,11021648.008430976,VIP
IND47276,Brandon Morrison,55,10398,2001-06-07,Joe Hanson,Australian,Editor,Mid,Gold,256280.35,32313.96,3,2217.21,1661220.21,2470522.8,1160648.29,397936.56,57061.7,1770913.87,0,2,3,1,19,7,7550617.39,7806897.739999999,24.983561643835618,7,256280.35,25.0,6.482017556096063,554.3025,7661007.591492916,VIP
IND19673,Deborah James,67,1860,2017-08-01,Victor Martinez,European,Graphic Designer,Mid,Platinum,123468.29,19172.34,1,1819.0,412041.52,74734.72,91466.38,11243.67,12308.89,202210.02,1,2,3,1,20,7,823177.54,946645.8300000001,8.821917808219178,7,123468.29,9.0,3.337198423996769,909.5,978873.1929163764,Low Value
IND83985,Jack Watkins,19,20166,,Paul Larson,Asian,Software Test Engineer I,Low,Jade,119228.81,53847.0,1,7809.54,1252648.25,1006135.45,475502.37,239267.28,36279.54,1889471.78,1,3,4,1,21,7,4953151.67,5072380.4799999995,15.305479452054794,7,119228.81,15.0,10.506166620579199,3904.77,5286089.338782067,VIP
IND72250,Gregory Hill,18,6149,,Frank Brown,American,Budget/Accounting Analyst IV,High,Jade,167784.43,9279.14,3,2520.93,1611814.48,930896.89,491513.56,255735.99,20219.69,897231.25,1,4,4,1,22,7,4216691.0,4384475.43,15.305479452054794,7,167784.43,15.0,9.60640313047444,630.2325,4332951.859944213,VIP
IND61248,Andrea Spencer,17,42057,,Samuel Fowler,American,Web Developer IV,High,Gold,75219.81,7047.04,2,3300.49,795305.3,410358.75,424269.22,249553.76,20209.99,449072.37,3,3,1,1,1,7,2355816.4299999997,2431036.2399999998,15.305479452054794,7,75219.81,15.0,10.572942514179255,1100.1633333333332,2383603.2876529517,Medium Value
IND52506,Theresa Mcdonald,27,36792,,Douglas Tucker,American,Associate Professor,High,Platinum,362707.7,33908.94,2,320.02,1309449.69,139803.12,96530.73,58717.31,11050.55,693531.45,0,4,2,2,2,7,2342991.79,2705699.49,15.305479452054794,7,362707.7,15.0,3.610196529611779,106.67333333333333,2683686.9512458174,High Value
IND45460,Gregory Richards,60,13556,2020-08-12,Anthony Simpson,European,Senior Developer,High,Jade,205453.17,26306.21,1,7043.17,976071.04,560116.24,342293.26,137539.66,56689.17,1733217.78,2,3,3,2,3,7,3832233.3600000003,4037686.5300000003,5.789041095890411,7,205453.17,6.0,4.7507969295536805,3521.585,4086951.5357239037,VIP
